[2025-03-16T03:50:34.744+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-03-16T03:50:34.759+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: data_pipeline.bronze_layer_group.quality_check_raw_data scheduled__2025-03-16T02:00:00+00:00 [queued]>
[2025-03-16T03:50:34.767+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: data_pipeline.bronze_layer_group.quality_check_raw_data scheduled__2025-03-16T02:00:00+00:00 [queued]>
[2025-03-16T03:50:34.767+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 4
[2025-03-16T03:50:34.779+0000] {taskinstance.py:2889} INFO - Executing <Task(_PythonDecoratedOperator): bronze_layer_group.quality_check_raw_data> on 2025-03-16 02:00:00+00:00
[2025-03-16T03:50:34.788+0000] {standard_task_runner.py:72} INFO - Started process 362 to run task
[2025-03-16T03:50:34.795+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'data_pipeline', 'bronze_layer_group.quality_check_raw_data', 'scheduled__2025-03-16T02:00:00+00:00', '--job-id', '111', '--raw', '--subdir', 'DAGS_FOLDER/data_pipeline.py', '--cfg-path', '/tmp/tmpjobqymjm']
[2025-03-16T03:50:34.797+0000] {standard_task_runner.py:105} INFO - Job 111: Subtask bronze_layer_group.quality_check_raw_data
[2025-03-16T03:50:34.853+0000] {task_command.py:467} INFO - Running <TaskInstance: data_pipeline.bronze_layer_group.quality_check_raw_data scheduled__2025-03-16T02:00:00+00:00 [running]> on host c891f3a5df31
[2025-03-16T03:50:34.945+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='data_pipeline' AIRFLOW_CTX_TASK_ID='bronze_layer_group.quality_check_raw_data' AIRFLOW_CTX_EXECUTION_DATE='2025-03-16T02:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-03-16T02:00:00+00:00'
[2025-03-16T03:50:34.946+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-03-16T03:50:34.955+0000] {log.py:232} WARNING - 2025-03-16 03:50:34.954 | INFO     | data_pipeline.bronze.validate_raw_data:validate_raw_data:171 - Initial columns: ['VendorID', 'lpep_pickup_datetime', 'lpep_dropoff_datetime', 'store_and_fwd_flag', 'RatecodeID', 'PULocationID', 'DOLocationID', 'passenger_count', 'trip_distance', 'fare_amount', 'extra', 'mta_tax', 'tip_amount', 'tolls_amount', 'ehail_fee', 'improvement_surcharge', 'total_amount', 'payment_type', 'trip_type', 'congestion_surcharge']
[2025-03-16T03:50:35.040+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.040 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 04:44:21', 'lpep_dropoff_datetime': '2024-03-01 04:44:25', 'store_and_fwd_flag': 'N', 'RatecodeID': 5.0, 'PULocationID': 179, 'DOLocationID': 179, 'passenger_count': 2.0, 'trip_distance': 0.0, 'fare_amount': 123.0, 'extra': 0.0, 'mta_tax': 0.0, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 124.0, 'payment_type': 2.0, 'trip_type': 2.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.041+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.041 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 04:52:43', 'lpep_dropoff_datetime': '2024-03-01 04:52:45', 'store_and_fwd_flag': 'N', 'RatecodeID': 5.0, 'PULocationID': 264, 'DOLocationID': 264, 'passenger_count': 1.0, 'trip_distance': 0.0, 'fare_amount': 30.0, 'extra': 0.0, 'mta_tax': 0.0, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 31.0, 'payment_type': 1.0, 'trip_type': 2.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.041+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.041 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 04:48:25', 'lpep_dropoff_datetime': '2024-03-01 05:18:20', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 136, 'DOLocationID': 235, 'passenger_count': 1.0, 'trip_distance': 10.74, 'fare_amount': 45.0, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 47.5, 'payment_type': 2.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.042+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.041 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 04:32:00', 'lpep_dropoff_datetime': '2024-03-01 04:36:17', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 226, 'DOLocationID': 226, 'passenger_count': 1.0, 'trip_distance': 0.77, 'fare_amount': 6.5, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 2.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 11.0, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.042+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.042 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 04:10:51', 'lpep_dropoff_datetime': '2024-03-01 04:13:38', 'store_and_fwd_flag': 'N', 'RatecodeID': 5.0, 'PULocationID': 42, 'DOLocationID': 74, 'passenger_count': 1.0, 'trip_distance': 0.36, 'fare_amount': 9.0, 'extra': 0.0, 'mta_tax': 0.0, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 10.0, 'payment_type': 2.0, 'trip_type': 2.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.042+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.042 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 06:01:14', 'lpep_dropoff_datetime': '2024-03-01 06:04:49', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 74, 'DOLocationID': 74, 'passenger_count': 1.0, 'trip_distance': 0.55, 'fare_amount': 5.8, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 2.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 10.3, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.043+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.043 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 05:28:10', 'lpep_dropoff_datetime': '2024-03-01 05:39:05', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 129, 'DOLocationID': 138, 'passenger_count': 1.0, 'trip_distance': 2.61, 'fare_amount': 14.2, 'extra': 6.0, 'mta_tax': 0.5, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 21.7, 'payment_type': 2.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.043+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.043 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 06:02:35', 'lpep_dropoff_datetime': '2024-03-01 06:18:14', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 129, 'DOLocationID': 145, 'passenger_count': 1.0, 'trip_distance': 4.25, 'fare_amount': 19.8, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 4.46, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 26.76, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.043+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.043 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 05:02:25', 'lpep_dropoff_datetime': '2024-03-01 05:16:19', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 43, 'DOLocationID': 138, 'passenger_count': 1.0, 'trip_distance': 8.42, 'fare_amount': 33.8, 'extra': 6.0, 'mta_tax': 0.5, 'tip_amount': 9.65, 'tolls_amount': 6.94, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 57.89, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.044+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.044 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 1, 'lpep_pickup_datetime': '2024-03-01 05:02:06', 'lpep_dropoff_datetime': '2024-03-01 05:31:36', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 240, 'DOLocationID': 202, 'passenger_count': 1.0, 'trip_distance': 0.0, 'fare_amount': 39.5, 'extra': 0.0, 'mta_tax': 1.5, 'tip_amount': 0.0, 'tolls_amount': 6.94, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 47.94, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '56260f22b136f778a46ea05f3ab62ef68d50f9316db5bb2b9600e8447ead7f36'}
[2025-03-16T03:50:35.044+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.044 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 1, 'lpep_pickup_datetime': '2024-03-01 05:47:30', 'lpep_dropoff_datetime': '2024-03-01 06:18:16', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 69, 'DOLocationID': 88, 'passenger_count': 1.0, 'trip_distance': 0.0, 'fare_amount': 39.5, 'extra': 0.0, 'mta_tax': 1.5, 'tip_amount': 0.0, 'tolls_amount': 6.94, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 47.94, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '56260f22b136f778a46ea05f3ab62ef68d50f9316db5bb2b9600e8447ead7f36'}
[2025-03-16T03:50:35.045+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.044 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 05:23:07', 'lpep_dropoff_datetime': '2024-03-01 05:41:47', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 95, 'DOLocationID': 132, 'passenger_count': 1.0, 'trip_distance': 7.24, 'fare_amount': 31.0, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 33.5, 'payment_type': 2.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.045+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.045 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 05:46:14', 'lpep_dropoff_datetime': '2024-03-01 05:57:05', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 74, 'DOLocationID': 166, 'passenger_count': 1.0, 'trip_distance': 2.04, 'fare_amount': 12.8, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 3.06, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 18.36, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.045+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.045 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 05:56:14', 'lpep_dropoff_datetime': '2024-03-01 06:06:15', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 74, 'DOLocationID': 262, 'passenger_count': 1.0, 'trip_distance': 2.75, 'fare_amount': 14.2, 'extra': 1.0, 'mta_tax': 0.5, 'tip_amount': 3.89, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 23.34, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 2.75, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.046+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.046 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 1, 'lpep_pickup_datetime': '2024-03-01 05:34:48', 'lpep_dropoff_datetime': '2024-03-01 05:43:22', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 74, 'DOLocationID': 263, 'passenger_count': 1.0, 'trip_distance': 2.1, 'fare_amount': 12.1, 'extra': 3.75, 'mta_tax': 1.5, 'tip_amount': 4.3, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 21.65, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 2.75, 'record_hash': '56260f22b136f778a46ea05f3ab62ef68d50f9316db5bb2b9600e8447ead7f36'}
[2025-03-16T03:50:35.046+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.046 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 05:41:34', 'lpep_dropoff_datetime': '2024-03-01 05:54:00', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 74, 'DOLocationID': 138, 'passenger_count': 1.0, 'trip_distance': 6.84, 'fare_amount': 28.2, 'extra': 6.0, 'mta_tax': 0.5, 'tip_amount': 5.6, 'tolls_amount': 6.94, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 48.24, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.047+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.047 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 1, 'lpep_pickup_datetime': '2024-03-01 05:07:11', 'lpep_dropoff_datetime': '2024-03-01 05:12:27', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 92, 'DOLocationID': 53, 'passenger_count': 1.0, 'trip_distance': 1.7, 'fare_amount': 9.3, 'extra': 1.0, 'mta_tax': 1.5, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 11.8, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '56260f22b136f778a46ea05f3ab62ef68d50f9316db5bb2b9600e8447ead7f36'}
[2025-03-16T03:50:35.047+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.047 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 06:07:32', 'lpep_dropoff_datetime': '2024-03-01 06:11:45', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 7, 'DOLocationID': 7, 'passenger_count': 1.0, 'trip_distance': 0.9, 'fare_amount': 6.5, 'extra': 0.0, 'mta_tax': 0.5, 'tip_amount': 0.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 8.0, 'payment_type': 2.0, 'trip_type': 1.0, 'congestion_surcharge': 0.0, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.048+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.047 | ERROR    | data_pipeline.bronze.validate_raw_data:validate_record:47 - Missing required field tpep_pickup_datetime for record: {'VendorID': 2, 'lpep_pickup_datetime': '2024-03-01 06:22:18', 'lpep_dropoff_datetime': '2024-03-01 06:34:52', 'store_and_fwd_flag': 'N', 'RatecodeID': 1.0, 'PULocationID': 74, 'DOLocationID': 262, 'passenger_count': 1.0, 'trip_distance': 2.12, 'fare_amount': 13.5, 'extra': 0.0, 'mta_tax': 0.5, 'tip_amount': 1.0, 'tolls_amount': 0.0, 'ehail_fee': nan, 'improvement_surcharge': 1.0, 'total_amount': 18.75, 'payment_type': 1.0, 'trip_type': 1.0, 'congestion_surcharge': 2.75, 'record_hash': '94dfd44d784fe40fa96518c37ee50986ba040c8713bb6160b1cc39cb58a3eb88'}
[2025-03-16T03:50:35.048+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.048 | WARNING  | data_pipeline.bronze.validate_raw_data:validate_raw_data:197 - No valid records, using sample record for schema
[2025-03-16T03:50:35.051+0000] {baseoperator.py:416} WARNING - GreatExpectationsOperator.execute cannot be called outside TaskInstance!
[2025-03-16T03:50:35.052+0000] {great_expectations.py:581} INFO - Running validation with Great Expectations...
[2025-03-16T03:50:35.052+0000] {great_expectations.py:583} INFO - Instantiating Data Context...
[2025-03-16T03:50:35.182+0000] {file_data_context.py:222} INFO - FileDataContext loading fluent config
[2025-03-16T03:50:35.190+0000] {config.py:187} INFO - Loading 'datasources' ->
[]
[2025-03-16T03:50:35.343+0000] {great_expectations.py:599} INFO - Creating Checkpoint...
[2025-03-16T03:50:35.346+0000] {great_expectations.py:618} INFO - Running Checkpoint...
[2025-03-16T03:50:35.360+0000] {log.py:232} WARNING - 2025-03-16 03:50:35.360 | WARNING  | data_pipeline.bronze.validate_raw_data:validate_raw_data:221 - Great Expectations validation skipped: expectation_suite nyc_taxi_suite not found
[2025-03-16T03:50:35.361+0000] {monitoring.py:12} INFO - Pipeline Metrics:
[2025-03-16T03:50:35.361+0000] {monitoring.py:13} INFO - {
  "total_records": 100,
  "valid_records": 1,
  "invalid_records": 99,
  "validation_errors": {
    "0": "Missing required field: tpep_pickup_datetime",
    "1": "Missing required field: tpep_pickup_datetime",
    "2": "Missing required field: tpep_pickup_datetime",
    "3": "Missing required field: tpep_pickup_datetime",
    "4": "Missing required field: tpep_pickup_datetime",
    "5": "Missing required field: tpep_pickup_datetime",
    "6": "Missing required field: tpep_pickup_datetime",
    "7": "Missing required field: tpep_pickup_datetime",
    "8": "Missing required field: tpep_pickup_datetime",
    "9": "Missing required field: tpep_pickup_datetime",
    "10": "Missing required field: tpep_pickup_datetime",
    "11": "Missing required field: tpep_pickup_datetime",
    "12": "Missing required field: tpep_pickup_datetime",
    "13": "Missing required field: tpep_pickup_datetime",
    "14": "Missing required field: tpep_pickup_datetime",
    "15": "Missing required field: tpep_pickup_datetime",
    "16": "Missing required field: tpep_pickup_datetime",
    "17": "Missing required field: tpep_pickup_datetime",
    "18": "Missing required field: tpep_pickup_datetime",
    "19": "Missing required field: tpep_pickup_datetime",
    "20": "Missing required field: tpep_pickup_datetime",
    "21": "Missing required field: tpep_pickup_datetime",
    "22": "Missing required field: tpep_pickup_datetime",
    "23": "Missing required field: tpep_pickup_datetime",
    "24": "Missing required field: tpep_pickup_datetime",
    "25": "Missing required field: tpep_pickup_datetime",
    "26": "Missing required field: tpep_pickup_datetime",
    "27": "Missing required field: tpep_pickup_datetime",
    "28": "Missing required field: tpep_pickup_datetime",
    "29": "Missing required field: tpep_pickup_datetime",
    "30": "Missing required field: tpep_pickup_datetime",
    "31": "Missing required field: tpep_pickup_datetime",
    "32": "Missing required field: tpep_pickup_datetime",
    "33": "Missing required field: tpep_pickup_datetime",
    "34": "Missing required field: tpep_pickup_datetime",
    "35": "Missing required field: tpep_pickup_datetime",
    "36": "Missing required field: tpep_pickup_datetime",
    "37": "Missing required field: tpep_pickup_datetime",
    "38": "Missing required field: tpep_pickup_datetime",
    "39": "Missing required field: tpep_pickup_datetime",
    "40": "Missing required field: tpep_pickup_datetime",
    "41": "Missing required field: tpep_pickup_datetime",
    "42": "Missing required field: tpep_pickup_datetime",
    "43": "Missing required field: tpep_pickup_datetime",
    "44": "Missing required field: tpep_pickup_datetime",
    "45": "Missing required field: tpep_pickup_datetime",
    "46": "Missing required field: tpep_pickup_datetime",
    "47": "Missing required field: tpep_pickup_datetime",
    "48": "Missing required field: tpep_pickup_datetime",
    "49": "Missing required field: tpep_pickup_datetime",
    "50": "Missing required field: tpep_pickup_datetime",
    "51": "Missing required field: tpep_pickup_datetime",
    "52": "Missing required field: tpep_pickup_datetime",
    "53": "Missing required field: tpep_pickup_datetime",
    "54": "Missing required field: tpep_pickup_datetime",
    "55": "Missing required field: tpep_pickup_datetime",
    "56": "Missing required field: tpep_pickup_datetime",
    "57": "Missing required field: tpep_pickup_datetime",
    "58": "Missing required field: tpep_pickup_datetime",
    "59": "Missing required field: tpep_pickup_datetime",
    "60": "Missing required field: tpep_pickup_datetime",
    "61": "Missing required field: tpep_pickup_datetime",
    "62": "Missing required field: tpep_pickup_datetime",
    "63": "Missing required field: tpep_pickup_datetime",
    "64": "Missing required field: tpep_pickup_datetime",
    "65": "Missing required field: tpep_pickup_datetime",
    "66": "Missing required field: tpep_pickup_datetime",
    "67": "Missing required field: tpep_pickup_datetime",
    "68": "Missing required field: tpep_pickup_datetime",
    "69": "Missing required field: tpep_pickup_datetime",
    "70": "Missing required field: tpep_pickup_datetime",
    "71": "Missing required field: tpep_pickup_datetime",
    "72": "Missing required field: tpep_pickup_datetime",
    "73": "Missing required field: tpep_pickup_datetime",
    "74": "Missing required field: tpep_pickup_datetime",
    "75": "Missing required field: tpep_pickup_datetime",
    "76": "Missing required field: tpep_pickup_datetime",
    "77": "Missing required field: tpep_pickup_datetime",
    "78": "Missing required field: tpep_pickup_datetime",
    "79": "Missing required field: tpep_pickup_datetime",
    "80": "Missing required field: tpep_pickup_datetime",
    "81": "Missing required field: tpep_pickup_datetime",
    "82": "Missing required field: tpep_pickup_datetime",
    "83": "Missing required field: tpep_pickup_datetime",
    "84": "Missing required field: tpep_pickup_datetime",
    "85": "Missing required field: tpep_pickup_datetime",
    "86": "Missing required field: tpep_pickup_datetime",
    "87": "Missing required field: tpep_pickup_datetime",
    "88": "Missing required field: tpep_pickup_datetime",
    "89": "Missing required field: tpep_pickup_datetime",
    "90": "Missing required field: tpep_pickup_datetime",
    "91": "Missing required field: tpep_pickup_datetime",
    "92": "Missing required field: tpep_pickup_datetime",
    "93": "Missing required field: tpep_pickup_datetime",
    "94": "Missing required field: tpep_pickup_datetime",
    "95": "Missing required field: tpep_pickup_datetime",
    "96": "Missing required field: tpep_pickup_datetime",
    "97": "Missing required field: tpep_pickup_datetime",
    "98": "Missing required field: tpep_pickup_datetime",
    "99": "Missing required field: tpep_pickup_datetime"
  },
  "contains_dummy": false,
  "great_expectations_enabled": false
}
[2025-03-16T03:50:35.362+0000] {monitoring.py:39} WARNING - Pipeline Alerts:
High number of invalid records detected!
